cnpj;cnpj_basico;matriz_filial;razao_social;nome_fantasia;situacao_cadastral;data_situacao_cadastral;motivo_situacao_cadastral;nome_cidade_exterior;cd_pais;nm_pais;cd_natureza_juridica;nm_natureza_juridica;data_inicio_atividades;cnae_fiscal;nm_cnae;cnae_fiscal_secundaria;tipo_logradouro;logradouro;numero;complemento;bairro;cep;uf;municipio;ddd1;telefone1;ddd2;telefone2;ddd_fax;fax;correio_eletronico;situacao_especial;data_situacao_especial;qualificacao_responsavel;capital_social;capital_social_str;porte_empresa;ente_federativo_responsavel
24754065000190;24754065;1;CRUZEIRO FUTEBOL CLUBE;;02;20190905;00;;;;3999;Associação Privada;20160226;9312300;Clubes sociais, esportivos e similares;;AVENIDA;AUGUSTO DE OLIVEIRA;31;;POCO GORDO;28145000;RJ;5819;22;99950988;;;;;;;;16;0;0,00;05;
24776379000194;24776379;1;RONDONOPOLIS PRAIA CLUBE SC LTDA;RONDONOPOLIS PRAIA CLUBE;02;20060308;00;;;;2240;Sociedade Simples Limitada;19910201;9312300;Clubes sociais, esportivos e similares;;RODOVIA;BR  364;SN;KM 208 - ENTRADA P/ GLEBA RIO VERMELHO;ZONA RURAL;78750181;MT;9151;66;34232344;66;34232344;66;34232344;confiste@terra.com.br;;;49;0;0,00;01;
24776445000126;24776445;1;AEROCLUBE DE JACIARA;AEROCLUBE DE JACIARA;04;20181211;63;;;;3999;Associação Privada;19910221;9312300;Clubes sociais, esportivos e similares;;AEROPORTO;MAESTRO MARINHO FRANCO ROD. BR 163;S/N;KM    100 MAIS 3KM ESQUERD;ZONA RURAL;78700002;MT;9151;66;96168503;66;81333282;66;34232640;maricont@brturbo.com.br;;;16;0;0,00;05;
24786977000144;24786977;1;JOSE EDUARDO DIAS;DIAS SPORT COMPANY;04;20210415;63;;;;2135;Empresário (Individual);20160512;9319101;Produção e promoção de eventos esportivos;4616800,7490105,8230001,9312300;RUA;VINTE E NOVE DE JULHO;761;;CENTRO;13660025;SP;6915;15;30130036;;;;;CONTATO@ARNAUDCONTABILIDADE.COM.BR;;;50;10000;10000,00;01;
24804312000116;24804312;1;CLUBE CARNAVALESCO DEMOCRATICOS DE SAO JOAO;;04;20181206;63;;;;3999;Associação Privada;19701127;9312300;Clubes sociais, esportivos e similares;;PRACA;CORONEL JOSE BRAS;108;;CENTRO;36680000;MG;5257;;;;;;;;;;16;0;0,00;05;
24810103000185;24810103;1;INHUMAS ESPORTE CLUBE;;02;20081119;00;;;;3999;Associação Privada;19910724;9312300;Clubes sociais, esportivos e similares;;RUA;DOS ESPORTES;30;;VILA FLORESTA;75400000;GO;9395;;;;;;;;;;16;0;0,00;05;
24817767000176;24817767;1;ASSOCIACAO ESPORTIVA E CULTURAL CLUBE DE REGATAS PENINSULA;;02;20140910;00;;;;3999;Associação Privada;20140910;9312300;Clubes sociais, esportivos e similares;;RUA;JULIO DAVID;57;FUNDOS;RIBEIRA;40420230;BA;3849;71;88123469;;;;;JF_REMOSPORT@YAHOO.COM.BR;;;16;0;0,00;05;
24825655000167;24825655;1;CLUBE SAO LOURENCO SOCIEDADE CIVIL;CLUBE SAO LOURENCO;08;20081231;71;;;;3999;Associação Privada;19760101;9312300;Clubes sociais, esportivos e similares;;RUA;XV DE NOVEMBRO;SN;;SANTA CECILIA;37470000;MG;5273;;;;;;;;;;16;0;0,00;05;
24853293000118;24853293;1;PARANAIBA NAUTICO CLUBE;;08;20150209;73;;;;3999;Associação Privada;19900523;9312300;Clubes sociais, esportivos e similares;;AVENIDA;ORCALINO SANTOS;219;;CENTRO;75680001;GO;9289;;;;;;;;;;16;0;0,00;05;
24853608000127;24853608;1;CLUBE ATLETICO PONTALINENSE E C;CAP;02;20190401;00;;;;3999;Associação Privada;19910402;9312300;Clubes sociais, esportivos e similares;;AVENIDA;AZARIAS JORGE;SN;;SETOR BOA VISTA;75620000;GO;9549;64;92357485;;;;;PNN1@LIVE.COM;;;16;0;0,00;05;
24854622000145;24854622;1;POUSADA RESIDENCIAL COSTA MACHADO;;08;20150209;73;;;;3999;Associação Privada;19930524;9312300;Clubes sociais, esportivos e similares;;AVENIDA;DAS NACOES;SN;QUADRA 12;JARDIM DOS TURISTAS;75680001;GO;9289;;;;;;;;;;16;0;0,00;05;
24856742000181;24856742;1;ASSOCIACAO DESPORTIVA DE PLANALTINA GO ADESPLA;ADESPLA;04;20210401;63;;;;3999;Associação Privada;19930511;9312300;Clubes sociais, esportivos e similares;;;QC 01 CASA;01-A;;SETOR OESTE;73751469;GO;9595;;;;;;;;;;16;0;0,00;05;
24859373000180;24859373;1;CLUBE DE CAMPO PONTE DE PEDRA;;02;19980728;00;;;;3999;Associação Privada;19930219;9312300;Clubes sociais, esportivos e similares;;RODOVIA;GO 184 KM 30 A ESQUERDA;SN;;ZONA RURAL;75801701;GO;9433;;;;;;;;;;16;0;0,00;05;
24860765000160;24860765;1;CLUBE LIDER;CLUBE LIDER;08;20210412;01;;;;3999;Associação Privada;20160406;9312300;Clubes sociais, esportivos e similares;;AVENIDA;DESEMBARGADOR JOAO BOSCO DE A. LIMA;1240;;ATALAIA;49037130;SE;3105;79;99471242;;99471242;;99471242;;;;16;0;0,00;05;
24934309000117;24934309;1;GRUPO OK CONSTRUCOES E EMPREENDIMENTOS LTDA;;02;20171113;00;;;;2062;Sociedade Empresária Limitada;19881007;6810202;Aluguel de imóveis próprios;4110700,4120400,6810201,6821802;SETOR;SHIS QI 15 CHACARA 52 (PARTE B);S/N;;SETOR DE HABITACOES INDIVIDUAIS SUL;71600790;DF;9701;61;32488700;61;32488701;61;32488701;CONTABILIDADE@GRUPOOK.COM.BR;;;49;39665000;39665000,00;03;
24934309000206;24934309;2;GRUPO OK CONSTRUCOES E EMPREENDIMENTOS LTDA;;02;20171113;00;;;;2062;Sociedade Empresária Limitada;19930827;4120400;Construção de edifícios;4299501;RUA;GUARARAPES;1855;CONJ 102 10 ANDAR;BROOKLIN;04561004;SP;7107;;;;;;;;;;49;39665000;39665000,00;03;
24934309000389;24934309;2;GRUPO OK CONSTRUCOES E EMPREENDIMENTOS LTDA;;02;20171113;00;;;;2062;Sociedade Empresária Limitada;19950331;4120400;Construção de edifícios;4299501;RUA;GILDASIO AMADO;55;SALAS 2101 A 2103;BARRA DA TIJUCA;22631020;RJ;6001;;;;;;;;;;49;39665000;39665000,00;03;
24934309000460;24934309;2;GRUPO OK CONSTRUCOES E EMPREENDIMENTOS LTDA;GRUPO OK;02;20171113;00;;;;2062;Sociedade Empresária Limitada;19990701;4120400;Construção de edifícios;4299501;AVENIDA;LUCIANO CARNEIRO;2156;;AEROPORTO;60410691;CE;1389;;;;;;;;;;49;39665000;39665000,00;03;
24976888000160;24976888;1;NOVA MUTUM ESPORTE CLUBE;NOVA MUTUM ESPORTE CLUBE;02;20070903;00;;;;3999;Associação Privada;19881222;9312300;Clubes sociais, esportivos e similares;;AVENIDA;DOS UIRAPURUS;477;LETRA N;CENTRO;78450000;MT;9937;65;96126946;;;65;33082318;ADM_AZULAO@OUTLOOK.COM;;;16;0;0,00;05;
24977217000114;24977217;1;CLUBE RECREATIVO CISNE BRANCO;CLUBE SOCIAL RECREATIVO CISNE BRANCO;02;20200516;00;;;;3999;Associação Privada;19900212;9312300;Clubes sociais, esportivos e similares;9319199;RUA;TRANQUILO DALLA VECHIA;SN;CHACARA;COCALZINHO;78460000;MT;9117;65;33762411;;;65;33762411;;;;16;0;0,00;05;
24977522000106;24977522;1;ASSOCIACAO DOS SERVIDORES MUNICIPAIS DE LUCAS RIO VERDE;ASPM;02;20050924;00;;;;3999;Associação Privada;19910731;9312300;Clubes sociais, esportivos e similares;9499500,9319199,9329899;AVENIDA;SAO PAULO;1928S;SETOR CHACARAS;ALVORADA;78455000;MT;9925;65;35495546;;;65;35495546;;;;16;0;0,00;05;
25001967000119;25001967;1;ASSOCIACAO DOS SERVIDORES MUNICIPAIS DE SETE LAGOAS;;08;20150209;73;;;;3999;Associação Privada;19841011;9312300;Clubes sociais, esportivos e similares;;RUA;JOSE AFONSO VIANA;318;;BOA VISTA;35701482;MG;5343;;;;;;;;;;16;0;0,00;05;
25040270000157;25040270;1;ASSOCIACAO ATLETICA COMIGO;A A C;02;20190605;00;;;;3999;Associação Privada;19900306;9312300;Clubes sociais, esportivos e similares;;AVENIDA;ONIAS JOSE BORGES;1260;;VILA BRASIL;75920000;GO;9581;;;;;;;;;;16;0;0,00;05;
25040510000113;25040510;1;CLUBE DOS TRINTA;CLUBE DOS TRINTA;04;20181106;63;;;;3999;Associação Privada;19900831;9312300;Clubes sociais, esportivos e similares;;RODOVIA;GO 174 KM 3;SN;;ZONA RURAL;75902261;GO;9571;;;;;;;;;;16;0;0,00;05;
25040536000161;25040536;1;AMAZONAS TENIS CLUBE;;08;20081231;71;;;;3999;Associação Privada;19900831;9312300;Clubes sociais, esportivos e similares;;RUA;QUINCA HONORIO LEAO;SN;;SETOR MORADA DO SOL;75902261;GO;9571;;;;;;;;;;16;0;0,00;05;
25044768000198;25044768;1;ASSOCIACAO ESPORTIVA NOSTRA VILLA;A.E. NOSTRA VILLA;04;20210305;63;;;;3999;Associação Privada;20141110;9312300;Clubes sociais, esportivos e similares;;RUA;SEBASTIAO MONTEIRO VIDE;07;;CONJUNTO HABITACIONAL SANTA ETELVINA III;08485504;SP;7107;11;22828760;11;22829722;11;22828760;ALLMREPRESENTACOES@GMAIL.COM;;;16;0;0,00;05;
25051768000115;25051768;1;ASSOCIACAO DESPORTIVA CLUBE BARRA DOS COQUEIROS;;02;20190211;00;;;;3999;Associação Privada;20140407;9312300;Clubes sociais, esportivos e similares;;RUA;B;115;;CENTRO;49140000;SE;3111;79;91476294;;;;;;;;16;0;0,00;05;
25061961000137;25061961;1;TOCANTINOPOLIS ESPORTE CLUBE;TEC;02;20200206;00;;;;3999;Associação Privada;19890817;9312300;Clubes sociais, esportivos e similares;;RODOVIA;TO - 126 KM 26;SN;;ALTO BONITO;77900000;TO;9621;63;81198966;;;;;OSMARPSJUNIOR@HOTMAIL.COM;;;16;0;0,00;05;
25062753000152;25062753;1;ARAGUAINA FUTEBOL E REGATAS;;04;20181212;63;;;;3999;Associação Privada;19910228;9312300;Clubes sociais, esportivos e similares;;RUA;MONTEIRO LOBATO;108;;JARDIM SANTA HELENA;77813020;TO;9241;63;34125262;63;92420662;;;ARAGUAINAFR@OUTLOOK.COM;;;16;0;0,00;05;
25063744000186;25063744;1;UNIAO ATLETICA ARAGUAINENSE;;08;20081231;71;;;;3999;Associação Privada;19920820;9312300;Clubes sociais, esportivos e similares;;AVENIDA;CONEGO JOAO LIMA;SN;LT 21 QD 3;CENTRO;77816790;TO;9241;;;;;;;;;;16;0;0,00;05;
25105008000143;25105008;1;ASSOCIACAO ESPORTIVA DE CLUBES AMADOR DO S P LUDOVICO;;04;20201022;63;;;;3999;Associação Privada;19890728;9312300;Clubes sociais, esportivos e similares;;RUA;1040;52;;ST PEDRO LUDOVICO;74823250;GO;9373;;;;;;;;;;16;0;0,00;05;
25108093000101;25108093;1;AGUAI CLUB PARK HOTEL;AGUAI CLUB;02;20051103;00;;;;3999;Associação Privada;19890519;9312300;Clubes sociais, esportivos e similares;;CHACARA;SANTA RITA;S/N;;;74460270;GO;9373;;;;;;;;;;16;0;0,00;05;
25114679000170;25114679;1;AMERICA FUTEBOL CLUBE;;02;20040522;00;;;;3999;Associação Privada;19911023;9312300;Clubes sociais, esportivos e similares;;RUA;BENEDITO OLIVEIRA;334;;JARDIM IRACEMA;39801127;MG;5371;33;88850013;;;;;JOAOGABRIELPRATES@GMAIL.COM;;;16;0;0,00;05;
25115502000199;25115502;1;AUTOMOVEL CLUBE DE TEOFILO OTONI;AUTOMOVEL CLUBE DE TEOFILO OTONI;02;20051103;00;;;;3999;Associação Privada;19700814;9312300;Clubes sociais, esportivos e similares;;RUA;TEODORICO TOURINHO;370;;CENTRO;39800010;MG;5371;;;;;;;;;;16;0;0,00;05;
25115502000270;25115502;2;AUTOMOVEL CLUBE DE TEOFILO OTONI;AUTOMOVEL CLUBE DE TEOFILO OTONI;02;20051103;00;;;;3999;Associação Privada;19920915;9312300;Clubes sociais, esportivos e similares;;ESTRADA;BR 116 KM 282;SN;;ZONA RURAL;39803971;MG;5371;;;;;;;;;;16;0;0,00;05;
25149057000188;25149057;1;KUNG FU FREE STYLE DE ARTES MARCIAIS;KUNG FU FREE STYLE DE ARTES MARCIAIS;02;20160706;00;;;;3999;Associação Privada;20160706;9312300;Clubes sociais, esportivos e similares;9313100,9319199,9319101;RUA;QUINZE DE NOVEMBRO;2451;APT   02;CENTRO;85301050;PR;7659;42;99040780;42;98522279;;;ODONTOPOINT@HOTMAIL.COM;;;16;0;0,00;05;
25194198000112;25194198;1;FEDERACAO DE MUAY THAI TRADICIONAL DO ESTADO DO MARANHAO - FMTTEMA;FMTTEMA;02;20201009;00;;;;3999;Associação Privada;20160617;9312300;Clubes sociais, esportivos e similares;;RUA;JOAO VIEIRA DE SOUZA FILHO;22;2 TRAVESSA JOAO           VIEIRA DE SOUSA           FILHO N 22 BAIRRO DE      FATIMA CEP 65030800;FATIMA;65030800;MA;0921;98;88270238;98;32732040;98;88270238;SUELENFERREIRA_@HOTMAIL.COM;;;16;0;0,00;05;
25208315000150;25208315;1;PALMEIRAS ESPORTE CLUBE DE FABIAO;;04;20181206;63;;;;3999;Associação Privada;19900917;9312300;Clubes sociais, esportivos e similares;;;POV  FABIAO;SN;;LEVINOPOLIS;39480000;MG;4703;;;;;;;;;;16;0;0,00;05;
25212580000101;25212580;1;IATE CLUBE BICO DA PEDRA;IATE CLUBE BICO DA PEDRA;08;20150209;73;;;;3999;Associação Privada;19921230;9312300;Clubes sociais, esportivos e similares;;;MARG DA BAR DO B PEDRA;SN;BAL BICO DA PEDRA;TAQUARIL;39440001;MG;4701;;;;;;;;;;16;0;0,00;05;
25216848000183;25216848;1;ESPORTE CLUBE CEFASA EIRELI;;02;20200812;00;;;;2305;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);20160714;9311500;Gestão de instalações de esportes;4763602,8211300,9312300;RUA;CLEMENTE TARASCONI;153;SALA  302;CENTRO;95320000;RS;8769;51;93666807;;;51;34429860;CRISTIANO@CASTELLICONTABIL.COM.BR;;;65;110000;110000,00;01;
25218444000129;25218444;1;CARLOS ROBERTO DE JESUS ALVES EIRELI;;02;20160715;00;;;;2305;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);20160715;9312300;Clubes sociais, esportivos e similares;0312401,0312404,2541100,3311200,3319800,4120400,4399199,4669999,4763602,4763604,5611201,5611203,6810201,8591100,8599604;FAZENDA;SANTA LAURA;S/N;;ZONA RURAL;39592000;MG;0616;38;98477717;;;;;RGCONTABILIDADEEMPRESARIAL@HOTMAIL.COM;;;65;95400;95400,00;01;
25223124000167;25223124;1;TOMBOS ESPORTIVO SOCIAL CLUBE;TESC;02;20051103;00;;;;3999;Associação Privada;19710629;9312300;Clubes sociais, esportivos e similares;;RUA;BENTO MACHADO;823;;CENTRO;36844000;MG;5383;;;;;;;;;;16;0;0,00;05;
25237769000159;25237769;1;MOTOCLUBE DE TAIOBEIRAS -MCT;MCT;02;20191104;00;;;;3999;Associação Privada;19920414;9312300;Clubes sociais, esportivos e similares;;RUA;ALAGOAS;500;;PLANALTO;39550000;MG;5359;38;38451858;38;91295574;;;MOTOCLUBE.TAIOBEIRAS@OUTLOOK.COM;;;16;0;0,00;05;
25237835000190;25237835;1;GARDEN CLUB DE CAPITAO ENEAS;;02;20190830;00;;;;3999;Associação Privada;19920407;9312300;Clubes sociais, esportivos e similares;;AVENIDA;PEDRO MINEIRO;600;;CENTRO;39472000;MG;4253;38;99413237;38;32351180;38;32351180;ODINAMO2603@GMAIL.COM;;;16;0;0,00;05;
25268319000123;25268319;1;CLUB LITERARIO RECREATIVO TRESPONTANO;;02;19980728;00;;;;3999;Associação Privada;19661031;9312300;Clubes sociais, esportivos e similares;;RUA;CEL DOMINGOS M REZENDE;149;;CENTRO;37190000;MG;5387;;;;;;;;;;16;0;0,00;05;
25269010000158;25269010;1;TRESPONTANO OLIMPICO CLUBE;TOC;02;20040710;00;;;;3999;Associação Privada;19670228;9312300;Clubes sociais, esportivos e similares;;RUA;MARTINIANO DE CARVALHO;99;;;37190000;MG;5387;;;;;;;;;;16;0;0,00;05;
25297409000142;25297409;1;ASSOCIACAO RECREATIVA TUPACIGUARENSE;CLUBE RECREATIVO;04;20180904;63;;;;3999;Associação Privada;19670302;9312300;Clubes sociais, esportivos e similares;;RUA;BUENO BRANDAO;57;;CENTRO;38430000;MG;5391;;;;;;;;;;16;0;0,00;05;
25319155000116;25319155;1;PALIM ESPORTES E EVENTOS LTDA;RONALDINHO SOCCER ACADEMY MACEIO;02;20160729;00;;;;2062;Sociedade Empresária Limitada;20160729;9312300;Clubes sociais, esportivos e similares;4763602,8230001,8230002,8591100;AVENIDA;COMENDADOR GUSTAVO PAIVA;4888;;CRUZ DAS ALMAS;57038000;AL;2785;82;99590210;82;96182899;;;GUSTAVOPAIVAMCZ@HOTMAIL.COM;;;49;102000;102000,00;01;
25327777000196;25327777;1;AMERICA FUTEBOL CLUBE;AMERICA;02;20190513;00;;;;3999;Associação Privada;20150427;9312300;Clubes sociais, esportivos e similares;;RUA;RUA BASILIO DE OLIVEIRA;08;CASA  TERREO;SANTA RITA;45630000;BA;3611;73;91949527;;;;;AN.CONTABILIDADE@BOL.COM.BR;;;16;0;0,00;05;
25338419000189;25338419;1;TABAJARA ESPORTE CLUBE;TABAJARA;02;19980728;00;;;;3999;Associação Privada;19760101;9312300;Clubes sociais, esportivos e similares;;RUA;JOSE CAMPOMIZZI;200;;;36500001;MG;5397;;;;;;;;;;16;0;0,00;05;
25359061000170;25359061;1;ASSOCIACAO DESPORTIVA FREI PAULISTANO;ADFP;02;20200217;00;;;;3999;Associação Privada;20160727;9312300;Clubes sociais, esportivos e similares;;AVENIDA;JOSE DA CUNHA;185 A;SALA;CENTRO;49514000;SE;3145;79;32492606;79;99448819;;;;;;16;0;0,00;05;
25362374000188;25362374;1;PESION FIT ACADEMIA EIRELI;PESION FIT ACADEMIA EIRELI ME;04;20210305;63;;;;2305;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);20160803;9312300;Clubes sociais, esportivos e similares;9311500;RUA;LUIZ ANTONIO GONCALVES;273;;VILA CAMPANELA;08220640;SP;7107;11;20416604;;;;;PESIONFIT@GMAIL.COM;;;65;100000;100000,00;01;
25405595000196;25405595;1;ASSOCIACAO BUNKER DE ENSINO;;02;20190422;00;;;;3999;Associação Privada;20160704;9312300;Clubes sociais, esportivos e similares;;RUA;PROFESSORA MARIA JOSE MACHADO;129;QUADRA19;ENGENHO DO PORTO;25015120;RJ;5833;21;64534508;;;;;DOUGLAS_CONTABILIDADE@OI.COM.BR;;;16;0;0,00;05;
25442385000178;25442385;1;UIRAPURU IATE CLUBE;UIRAPURU IATE CLUBE;02;20031206;00;;;;3999;Associação Privada;19680925;9312300;Clubes sociais, esportivos e similares;;RUA;AMAPA;S/N;;SANTA MARIA;38050410;MG;5401;;;;;;;;;;16;0;0,00;05;
25445420000102;25445420;1;CLUBE SIRIO LIBANES DE UBERABA;CLUBE SIRIO LIBANES;02;20200805;00;;;;3999;Associação Privada;19690603;9312300;Clubes sociais, esportivos e similares;;RUA;MAJOR EUSTAQUIO;790;;SAO BENEDITO;38010270;MG;5401;034;3338466;;;;;;;;16;0;0,00;05;
25464603000175;25464603;1;AEROCLUBE DO ESTADO DE MINAS GERAIS;;02;20040828;00;;;;3999;Associação Privada;19880624;9312300;Clubes sociais, esportivos e similares;;AVENIDA;OCIDENTE;100;;PADRE EUSTAQUIO;30730560;MG;4123;;;;;;;;;;16;0;0,00;05;
25629791000144;25629791;1;POK CONSTRUCOES E INCORPORACOES LTDA;;02;20180605;00;;;;2062;Sociedade Empresária Limitada;19660811;6810201;Compra e venda de imóveis próprios;4110700,4120400,6810202;SETOR;SHIS QI 15 CHACARAS 49 A 56;S/N;LOTE  52 PARTE J;SETOR DE HABITACOES INDIVIDUAIS SUL;71600790;DF;9701;61;32488700;61;32488701;61;32238631;CONTATO@POKCONSTRUCOES.COM.BR;;;49;2819500;2819500,00;01;
25629791000225;25629791;2;POK CONSTRUCOES E INCORPORACOES LTDA;;08;19981119;01;;;;2062;Sociedade Empresária Limitada;19780203;4530701;Comércio por atacado de peças e acessórios novos para veículos automotores;;RUA;MAJOR EUSTAQUIO;76;8.AND. SL 815;CENTRO;38010270;MG;5401;;;;;;;;;;49;2819500;2819500,00;01;
25629791000306;25629791;2;POK CONSTRUCOES E INCORPORACOES LTDA;;08;19981119;01;;;;2062;Sociedade Empresária Limitada;19820105;4530701;Comércio por atacado de peças e acessórios novos para veículos automotores;;AVENIDA;JOSE ANDRAUS GASSANI;90;;DISTRITO INDUSTRIAL;38402324;MG;5403;;;;;;;;;;49;2819500;2819500,00;01;
25629791000497;25629791;2;POK CONSTRUCOES E INCORPORACOES LTDA;PNEUS OK LTDA;08;19981119;01;;;;2062;Sociedade Empresária Limitada;19820317;4530701;Comércio por atacado de peças e acessórios novos para veículos automotores;;RUA;VINTE;880;6 ANDAR SALA 603;CENTRO;38301115;MG;4683;;;;;;;;;;49;2819500;2819500,00;01;
25629791000578;25629791;2;POK CONSTRUCOES E INCORPORACOES LTDA;;08;19950904;01;;;;2062;Sociedade Empresária Limitada;19880321;4530701;Comércio por atacado de peças e acessórios novos para veículos automotores;;AVENIDA;FRANCISCO JUNQUEIRA;363;;CENTRO;14030549;SP;6969;;;;;;;;;;49;2819500;2819500,00;01;
25629791000659;25629791;2;POK CONSTRUCOES E INCORPORACOES LTDA;;08;19980107;01;;;;2062;Sociedade Empresária Limitada;19900301;4530701;Comércio por atacado de peças e acessórios novos para veículos automotores;;AVENIDA;JOSE ANDRAUS GASSANI;2985;;INDUSTRIAL;38405390;MG;5403;;;;;;;;;;49;2819500;2819500,00;01;
25634007000196;25634007;1;UBERLANDIA CLUBE SOCIEDADE RECREATIVA;;02;20051103;00;;;;3999;Associação Privada;19800101;9312300;Clubes sociais, esportivos e similares;5620102,8230002,8299799;RUA;SANTOS DUMONT;517;;CENTRO;38400060;MG;5403;34;32364118;34;32367118;;;UBERLANDIACLUBE@GMAIL.COM;;;16;0;0,00;05;
25636911000130;25636911;1;GREMIO RECREATIVO ESCOLA DE SAMBA PORTAL DAS GERAIS;;08;20071105;01;;;;3999;Associação Privada;19910415;9312300;Clubes sociais, esportivos e similares;;AVENIDA;GUARDA MOR CARNEIRO;431;;CENTRO;37660000;MG;4945;;;;;;;;;;16;0;0,00;05;
25640673000137;25640673;1;CAJUBA COUNTRY CLUB;;02;20020302;00;;;;3999;Associação Privada;19680628;9312300;Clubes sociais, esportivos e similares;;RUA;ANTONIO MARQUES POVOA JUNIOR;35;;VIGILATO PEREIRA;38408466;MG;5403;34;32359011;;;;;VIRTUAL@VIRTUALSERVICOS.COM.BR;;;16;0;0,00;05;
25641929000120;25641929;1;CLUBE DE CACA E PESCA ITORORO DE UBERLANDIA;CACA E PESCA;02;20051103;00;;;;3999;Associação Privada;19690310;9312300;Clubes sociais, esportivos e similares;;AVENIDA;LIDORMIRA BORGES DO NASCIMENTO;S/N;": RIO UBERABINHA;";SHOPPING PARK;38425270;MG;5403;33;32364143;;;;;UBERLANDIACONTABIL@UBERLANDIACONTABIL.COM.BR;;;16;0;0,00;05;
25651936000103;25651936;1;UBERLANDIA ESPORTE CLUBE;;02;20051103;00;;;;3999;Associação Privada;19700928;9312300;Clubes sociais, esportivos e similares;;AVENIDA;FLORIANO PEIXOTO;1417;;BRASIL;38400700;MG;5403;34;32353602;;;;;UBERLANDIA.UEC@HOTMAIL.COM;;;16;0;0,00;05;
25651936000294;25651936;2;UBERLANDIA ESPORTE CLUBE;VILA OLIMPICA DO UBERLANDIA ESPORTE CLUBE;02;20051103;00;;;;3999;Associação Privada;19841120;9312300;Clubes sociais, esportivos e similares;9430800;AVENIDA;LIDORMIRA BORGES DO NASCIMENTO;2201;;SHOPPING PARK;38408032;MG;5403;34;32353602;;;34;32354249;UBERLANDIA.UEC@HOTMAIL.COM;;;16;0;0,00;05;
25658246000186;25658246;1;LIGA MUNICIPAL DE ESPORTES;;08;20150209;73;;;;3999;Associação Privada;19920730;9312300;Clubes sociais, esportivos e similares;;PRAÇA;CAPITAO TITO CARLOS PEREIRA;11;;CENTRO;37150000;MG;4287;35;35612312;;;;;;;;16;0;0,00;05;
25842634000112;25842634;1;UNAI COLINA CLUBE;COLINA CLUBE;02;20051103;00;;;;3999;Associação Privada;19730619;9312300;Clubes sociais, esportivos e similares;;RODOVIA;BR 251;S/N;KM 03;ZONA SUBURBANA;38610000;MG;5407;38;36762178;38;36767010;38;36768661;SOCONTALTDA@GMAIL.COM;;;16;0;0,00;05;
25871971000138;25871971;1;VARGINHA TENIS CLUBE;;02;20041224;00;;;;3999;Associação Privada;19700205;9312300;Clubes sociais, esportivos e similares;;PRACA;BEATO MARCELINO CHAMPAG;89;;CENTRO;37066070;MG;5413;;;;;;;;;;16;0;0,00;05;
26034116000135;26034116;1;CLUBE DE JUDO DUARTE;;08;20200629;01;;;;3999;Associação Privada;19910506;9312300;Clubes sociais, esportivos e similares;;RUA;DR LUDOVICE;118;;SAO BENEDITO;38025510;MG;5401;;;;;;;;;;16;0;0,00;05;
26042069000171;26042069;1;ARAXA ESPORTE CLUBE;GANSO;02;20210630;00;;;;3999;Associação Privada;19920117;9319199;Outras atividades esportivas não especificadas anteriormente;9312300;AVENIDA;IMBIARA;620;;CENTRO;38183244;MG;4079;;;;;;;;;;16;0;0,00;05;
26044081000115;26044081;1;ASSOCIACAO ESPORTIVA RUBRO NEGRO;FLAMENGO CONTAGEM;02;20190815;00;;;;3999;Associação Privada;19910129;9312300;Clubes sociais, esportivos e similares;;RUA;JOAO PAULO DE AMORIM;155;;INDUSTRIAL;32235280;MG;4371;31;97413137;;;;;ESCOLINHAFLAC@GMAIL.COM.BR;;;16;0;0,00;05;
26076371000140;26076371;1;ASSOCIACAO DE ARTES MARCIAIS OOKII BUDOKAN AAMOB;OOKII BUDOKAN;04;20210305;63;;;;3999;Associação Privada;20160831;9312300;Clubes sociais, esportivos e similares;;RUA;PADRE ADELINO;495;SLJ;QUARTA PARADA;03303000;SP;7107;11;35544901;11;;;;PAULOROZADOS@HOTMAIL.COM;;;16;0;0,00;05;
26134379000116;26134379;1;INSTITUTO JUIZFORANO DE PESQUISA, ELABORACAO DE PROJETOS, PLANOS INTEGRADOS E PRATICAS ESPORTIVAS E SOCIAIS;;02;20211007;00;;;;3999;Associação Privada;19920326;9312300;Clubes sociais, esportivos e similares;;RUA;PROFESSOR TEODORO COELHO;160;;BAIRU;36050010;MG;4733;32;30835037;;;32;32253900;INSTITUTOJUIZFORANO@YAHOO.COM.BR;;;16;0;0,00;05;
26146068000177;26146068;1;ASSOCIACAO RECREATIVA XOPOTO;;02;20051103;00;;;;3999;Associação Privada;19911101;9312300;Clubes sociais, esportivos e similares;;RUA;WAGNER RIBEIRO DOS SANTOS;S/N;;PEDRO DIAS MOREIRA;36784000;MG;4457;32;34531316;;;;;;;;16;0;0,00;05;
26147157000138;26147157;1;ASSOCIACAO DESPORTIVA A NOVIDADE ESPORTES;;02;20050903;00;;;;3999;Associação Privada;19941110;9312300;Clubes sociais, esportivos e similares;;RUA;ANIBAL FURTADO DE SOUZA;S/N;;GRANJA 3 DE OUTUBRO;36660000;MG;4029;;;;;;;;;;16;0;0,00;05;
